Infosatz;Material;Lieferant;LKA;Kurztext;UrL;Lieferantenmaterialnr.
5300026764;3366;69918;X;;DE;
5300027230;3507;67089;X;;DE;
5300027508;3511;41333;X;;;
5300027544;3502;10044;X;;DE;
5300027611;3008;67165;X;;DE;
5300027612;3009;67165;X;;DE;
5300027870;3551;82041;X;;DE;
5300027909;1899;70225;X;;DE;
5300027940;0985;70225;X;;DE;
5300028043;3568;10803;X;;DE;
5300028046;1483;70877;X;;DE;
5300028094;1834;70877;X;;DE;
5300028175;3604;10874;X;;DE;
5300028176;4983;10874;X;;DE;
5300028177;5191;10874;X;;DE;
5300028750;3640;10044;X;;DE;
5300029010;5597;71020;X;;DE;
5300029043;0984;70877;X;;DE;
5300029044;0976;70877;X;;DE;
5300029045;0989;70877;X;;DE;
5300029046;0990;70877;X;;DE;
5300029047;0981;70877;X;;DE;
5300029048;0979;70877;X;;DE;
5300029049;0985;70877;X;;DE;
5300029051;1879;70877;X;;DE;
5300029060;1899;70877;X;;DE;
5300029061;0988;70877;X;;DE;
5300029098;4777;81005;X;;DE;
5300029151;3511;82033;X;;DE;
5300029173;5598;11332;X;;DE;
5300029174;4780;10044;X;;DE;
5300029257;4785;82233;X;;DE;
5300029258;4786;82233;X;;DE;
5300029266;4784;82226;X;;;
5300029425;0914;11448;X;;DE;
5300029588;0090;11499;X;;;
5300029589;1522;11499;X;;;
5300029590;1362;11499;X;;;
5300029643;5599;67165;X;;;
5300029694;1324;70697;X;;;
5300029899;1608;70697;X;;;
5300029961;6609;91625;X;;DE;
5300029962;5645;82233;X;;DE;
5300030252;5658;10044;X;;;
5300030502;9220;77700;X;;DE;
5300030658;0668;70225;X;;DE;
5300030736;4217;12076;X;;DE;
5300030738;6839;12076;X;;DE;
5300030825;2021;93187;X;;DE;
5300030922;5683;10044;X;;DE;
5300031120;6216;77020;X;;DE;
5300031124;5687;82031;X;;DE;
5300031191;5697;10044;X;;DE;
5300031226;5765;10044;X;;DE;
5300031500;5665;12439;X;;DE;
5300031575;5782;10044;X;;DE;
5300031652;5788;10044;X;;DE;
5300031654;5787;82513;X;;DE;
5300031752;5793;82275;X;;DE;
5300031809;5798;82041;X;;DE;
5300031863;3306;82226;X;;DE;
5300032007;5797;10044;X;;DE;
5300032222;2041;10685;X;;DE;
5300032274;5837;10044;X;;DE;
5300032435;5846;82647;X;;DE;
5300032526;5859;82603;X;;DE;
5300032561;5864;10044;X;;DE;
5300032564;6690;82242;X;;DE;
5300032568;0205;70288;X;;DE;
5300032609;0880;70288;X;;DE;
5300032620;0275;70288;X;;DE;
5300032621;0276;70288;X;;DE;
5300032623;0416;70288;X;;DE;
5300032624;0444;70288;X;;DE;
5300032641;0480;70288;X;;DE;
5300032643;0495;70288;X;;DE;
5300032644;0519;70288;X;;DE;
5300032646;0823;70288;X;;DE;
5300032650;0829;70288;X;;DE;
5300032663;1198;70288;X;;DE;
5300032664;1289;70288;X;;DE;
5300032665;1573;70288;X;;DE;
5300032667;0871;12409;X;;DE;
5300032670;5863;10044;X;;DE;
5300033011;9824;77700;X;;DE;
5300033055;4580;82304;X;;DE;
5300033348;5284;67205;X;;DE;
5300033472;6439;67426;X;;DE;
5300033797;5888;82033;X;;DE;
5300033798;5888;10044;X;;DE;
5300033799;5887;10044;X;;DE;
5300034058;6478;81005;X;;DE;
5300034089;0438;12409;X;;DE;
5300034195;0327;77020;X;;DE;
5300034197;0336;77020;X;;DE;
5300034212;0608;77020;X;;DE;
5300034219;0730;77020;X;;DE;
5300034222;0157;77020;X;;DE;
5300034223;0138;77020;X;;DE;
5300034231;0534;77020;X;;DE;
5300034233;0785;77020;X;;DE;
5300034245;0247;77020;X;;DE;
5300034385;6137;82233;X;;DE;
5300034450;0265;77020;X;;DE;
5300034504;6139;10044;X;;DE;
5300035867;2132;10559;X;;DE;
5300035884;0422;77020;X;;DE;
5300036030;6249;10044;X;;DE;
5300036441;6268;82072;X;;DE;
5300036442;6269;82072;X;;DE;
5300036443;6270;82072;X;;DE;
5300036593;2152;73369;X;;DE;
5300036888;6296;10044;X;;DE;
5300036911;6297;82233;X;;DE;
5300036928;6505;10044;X;;DE;
5300037094;7009;63771;X;;DE;
5300037095;7008;63771;X;;DE;
5300037527;6589;82031;X;;DE;
5300037845;6026;82275;X;;DE;
5300037846;6282;82233;X;;DE;
5300037847;6283;82233;X;;DE;
5300037848;6284;82233;X;;DE;
5300037849;6285;82233;X;;DE;
5300037870;6286;82233;X;;DE;
5300037871;6287;82233;X;;DE;
5300037872;6288;82233;X;;DE;
5300037873;6289;82233;X;;DE;
5300037874;6290;82233;X;;DE;
5300037875;6291;82233;X;;DE;
5300037876;6292;82233;X;;DE;
5300037877;7010;82233;X;;DE;
5300037878;7011;82233;X;;DE;
5300037956;7015;82545;X;;DE;
5300038601;7077;10044;X;;DE;
5300039439;7232;10044;X;;DE;
5300039450;7230;82545;X;;DE;
5300039575;7123;82233;X;;DE;
5300039728;7234;10044;X;;DE;
5300039734;0968;77030;X;;DE;
5300040069;7253;10044;X;;DE;
5300040346;7276;82029;X;;DE;
5300040743;7285;10044;X;;DE;
5300040744;7286;10044;X;;DE;
5300040745;7287;10044;X;;DE;
5300041376;7141;70697;X;;DE;
5300041377;7142;70697;X;;DE;
5300041379;7144;70697;X;;DE;
5300041621;7151;69503;X;;DE;
5300042036;4160;82233;X;;DE;
5300042721;7168;16172;X;;DE;
5300043256;7219;82332;X;;DE;
5300044842;7373;68495;X;;DE;
5300045126;7418;63793;X;;DE;
5300017500;0680;66748;X;;DE;
5300043145;7216;82603;X;;DE;
5300038488;5290;12569;X;;DE;
5300045127;7418;82232;X;;DE;
5300016378;5829;82131;X;;DE;
5300034768;6156;67579;X;;DE;
5300047406;3210;82079;X;;DE;
5300048574;3595;14488;X;;DE;
5300033707;5872;82232;X;;DE;
5300046979;7537;15814;X;;DE;
5300029964;3606;82192;X;;DE;
5300020790;3389;82232;X;;DE;
5300033606;5884;82232;X;;DE;
5300046652;7183;82232;X;;DE;
5300032673;4776;82232;X;;DE;
5300007401;8347;82691;X;;DE;
5300036444;6271;82072;X;;DE;
5300013029;4465;82691;X;;;
5300015611;4601;82691;X;;DE;
5300026336;4314;82691;X;;DE;
5300026433;4946;82691;X;;DE;
5300048805;7667;82691;X;;DE;
5300049451;6987;16245;X;;DE;
5300051374;7240;77020;X;;DE;
5300032163;5692;82131;X;;DE;
5300033819;8832;82131;X;;DE;
5300044261;7331;82131;X;;DE;
5300039328;5757;13084;X;;DE;
5300033276;5729;13084;X;;DE;
5300039327;5749;13084;X;;DE;
5300033277;5722;13084;X;;DE;
5300045410;5547;13084;X;;DE;
5300013666;1179;64370;X;;DE;
5300053330;7852;82603;X;;DE;
5300051401;7778;82603;X;;DE;
5300020759;3271;82232;X;;;
5300027339;3360;82232;X;;DE;
5300044636;7358;82232;X;;DE;
5300037066;5588;82041;X;;DE;
5300054802;7915;82232;X;;DE;
5300054803;7916;82232;X;;DE;
5300003493;5942;41243;X;;DE;
5300003494;7905;41243;X;;DE;
5300003540;5097;82370;X;;DE;
5300003541;6061;41134;X;;DE;
5300003542;0033;82542;X;;CE;
5300003543;1607;82542;X;;CE;
5300003626;6669;41455;X;;BE;
5300003637;8812;41455;X;;BE;
5300003738;1741;71337;X;;DE;
5300003739;1729;71337;X;;DE;
5300003740;1730;71337;X;;DE;
5300003743;1528;91031;X;;DE;
5300003744;1732;91031;X;;DE;
5300003745;1747;91031;X;;DE;
5300003746;5922;82275;X;;DE;
5300003747;6345;82275;X;;DE;
5300003748;6379;82275;X;;ES;
5300003749;6643;82275;X;;ES;
5300003752;6806;82275;X;;DE;
5300003753;6842;82275;X;;FR;
5300003754;6851;82275;X;;DE;
5300003755;6855;82275;X;;DE;
5300003756;6870;82275;X;;DE;
5300003758;6969;82275;X;;DE;
5300003759;6999;82275;X;;DE;
5300003760;8369;82275;X;;DE;
5300003763;9715;82275;X;;DE;
5300003818;0634;75114;X;;DE;
5300003860;1724;92667;X;;DE;
5300003865;1605;71337;X;;DE;
5300003866;1723;92667;X;;DE;
5300003867;1642;71337;X;;DE;
5300003868;1353;71337;X;;DE;
5300003871;1699;92667;X;;DE;
5300003876;1681;71337;X;;DE;
5300003877;1716;71337;X;;DE;
5300003972;9480;71630;X;;DE;
5300003974;9477;71630;X;;DE;
5300003975;9497;71630;X;;DE;
5300004022;0233;82546;X;;DE;
5300004023;9252;75022;X;;DE;
5300004030;5616;41491;X;;DE;
5300004031;6516;41491;X;;GB;
5300004053;1677;44147;X;;DE;
5300004054;1419;44147;X;;DE;
5300004055;1724;44147;X;;DE;
5300004056;1718;44147;X;;DE;
5300004057;1353;44147;X;;DE;
5300004058;1642;44147;X;;DE;
5300004059;5202;41098;X;;DE;
5300004060;1155;44147;X;;DE;
5300004061;1506;44147;X;;DE;
5300004062;1725;44147;X;;DE;
5300004063;1705;44147;X;;DE;
5300004064;0637;44147;X;;DE;
5300004065;1723;44147;X;;DE;
5300004066;1409;44147;X;;DE;
5300004067;1487;44147;X;;DE;
5300004068;1486;44147;X;;DE;
5300004069;1699;44147;X;;DE;
5300004070;1700;44147;X;;DE;
5300004071;1698;44147;X;;DE;
5300004072;1692;44147;X;;DE;
5300004073;1693;44147;X;;DE;
5300004074;1681;44147;X;;DE;
5300004075;1716;44147;X;;DE;
5300004076;1707;44147;X;;DE;
5300004077;1795;44147;X;;DE;
5300004078;5203;41098;X;;DE;
5300004079;5216;41098;X;;DE;
5300004080;5220;41098;X;;DE;
5300004081;5230;41098;X;;DE;
5300004082;5262;41098;X;;DE;
5300004084;5266;41098;X;;DE;
5300004087;5924;41098;X;;DE;
5300004089;5926;41098;X;;CE;
5300004090;5938;41098;X;;DE;
5300004091;6931;41098;X;;DE;
5300004093;1741;44147;X;;DE;
5300004094;1729;44147;X;;DE;
5300004095;1730;44147;X;;DE;
5300004098;0211;93187;X;;US;
5300004213;5136;41261;X;;AT;
5300004214;5137;82229;X;;DE;
5300004299;9078;71620;X;;DE;
5300004300;9995;71398;X;;DK;
5300004313;6406;82031;X;;DE;
5300004408;0844;92667;X;;DE;
5300004409;1795;92667;X;;DE;
5300004410;1681;92667;X;;DE;
5300004412;6725;41321;X;;US;
5300004413;6492;41321;X;;US;
5300004414;6692;41322;X;;GB;
5300004643;1506;41513;X;;DE;
5300004644;1741;41513;X;;DE;
5300004645;1725;41513;X;;DE;
5300004646;1729;41513;X;;DE;
5300004647;1730;41513;X;;DE;
5300004648;1745;41513;X;;DE;
5300004649;1724;41513;X;;DE;
5300004650;1642;41513;X;;DE;
5300004868;9179;41098;X;;DE;
5300004873;5164;82229;X;;CE;
5300004951;9069;71398;X;;DK;
5300004952;9076;71398;X;;DK;
5300004953;9079;71398;X;;DK;
5300004954;9083;71398;X;;DK;
5300004980;5165;82078;X;;US;
5300004981;5166;82078;X;;DE;
5300004982;5167;82078;X;;US;
5300004983;5168;82078;X;;US;
5300004984;5169;82078;X;;DE;
5300005080;6699;82035;X;;DE;
5300005350;1718;41513;X;;DE;
5300005351;0998;41513;X;;DE;
5300005352;1419;41513;X;;DE;
5300005353;1353;41513;X;;DE;
5300005398;1523;71205;X;;DE;
5300005510;0191;41513;X;;DE;
5300005511;0192;41513;X;;DE;
5300005548;9460;71630;X;;DE;
5300005549;4320;82392;X;;US;
5300005550;8350;82392;X;;CE;
5300005607;5175;82547;X;;NO;
5300005626;4831;63189;X;;US;
5300005659;5176;82425;X;;DE;
5300005661;5176;72308;X;;AT;
5300005662;5176;77190;X;;DE;
5300005676;5166;71003;X;;DE;
5300005677;6915;71003;X;;DE;
5300005703;1508;82662;X;;DE;
5300005704;1579;82662;X;;DE;
5300005725;5178;82101;X;;DE;
5300005733;0205;93187;X;;DE;
5300005736;1585;82542;X;;CE;
5300005739;1466;63203;X;;DE;
5300005740;5415;82078;X;;DE;
5300005985;7001;63283;X;;CH;
5300006007;0637;63314;X;;FR;
5300006008;0634;63314;X;;FR;
5300006009;0636;63314;X;;FR;
5300006097;4811;82392;X;;DE;
5300006136;1607;63240;X;;CE;
5300006206;9010;82107;X;;DE;
5300006207;9011;63394;X;;DE;
5300006234;6313;63286;X;;FR;
5300006236;6791;63392;X;;KR;
5300006299;6528;63450;X;;CE;
5300006382;7003;77190;X;;CH;
5300006383;7003;63283;X;;CH;
5300006384;7004;77190;X;;DE;
5300006385;7004;63283;X;;CH;
5300006386;0034;63286;X;;FR;
5300006387;0034;63240;X;;CE;
5300006388;4802;82425;X;;DE;
5300006389;1699;41513;X;;DE;
5300006410;1700;41513;X;;DE;
5300006411;1691;41513;X;;DE;
5300006412;1692;41513;X;;DE;
5300006413;1693;41513;X;;DE;
5300006414;1706;41513;X;;DE;
5300006415;1698;41513;X;;DE;
5300006576;0268;63525;X;;;
5300006623;1421;82542;X;;CE;
5300006631;5275;41098;X;;;
5300006650;0269;41506;X;;ZZ;
5300006656;1405;63240;X;;CE;
5300006657;1507;63240;X;;CE;
5300006680;5218;63283;X;;CH;
5300006681;5215;63283;X;;CH;
5300006807;5429;72308;X;;AT;
5300006886;0004;63240;X;;CE;
5300006896;6070;63286;X;;CE;
5300006899;4823;82083;X;;IT;
5300006925;6830;63607;X;;JP;
5300006926;9805;63607;X;;IT;
5300006949;6075;63286;X;;CE;
5300006984;4402;63286;X;;FR;
5300006985;4401;63286;X;;FR;
5300007164;9843;71398;X;;DK;
5300007219;4842;63714;X;;TW;
5300007259;5218;77190;X;;CH;
5300007265;6028;63725;X;;NL;
5300007266;6711;63725;X;;NL;
5300007267;8371;63725;X;;NL;
5300007268;8383;63725;X;;NL;
5300007330;6067;63759;X;;CE;
5300007331;6719;63759;X;;NL;
5300007332;8352;63759;X;;CE;
5300007379;6433;82691;X;;NL;
5300007504;4703;82482;X;;CE;
5300007508;6419;63820;X;;GB;
5300007509;6444;63820;X;;GB;
5300007612;5521;63283;X;;CH;
5300007661;6217;82484;X;;BE;
5300007999;6227;63339;X;;CE;
5300008115;5546;63283;X;;CH;
5300008132;8320;64161;X;;GB;
5300008204;6347;77030;X;;CE;
5300008208;6528;64208;X;;ZZ;
5300008210;6528;64195;X;;ZZ;
5300008211;6528;64210;X;;ZZ;
5300008229;4201;82055;X;;ZZ;
5300008285;6901;77020;X;;CE;
5300008286;6664;63287;X;;CE;
5300008291;8816;77020;X;;ZZ;
5300008305;4859;64438;X;;CE;
5300008608;4435;82233;X;;FR;
5300008716;4866;82332;X;;GB;
5300008717;6079;63286;X;;FR;
5300008779;4867;63286;X;;FR;
5300008820;4868;63286;X;;CE;
5300008965;4870;82133;X;;JP;
5300008975;6977;82422;X;;FR;
5300009100;5813;64712;X;;SA;
5300009208;4440;82031;X;;ZZ;
5300009209;4872;82083;X;;IT;
5300009233;4874;82546;X;;;
5300009342;6081;82645;X;;BE;
5300009343;6082;63286;X;;FR;
5300009348;4876;82332;X;;GB;
5300009396;4874;64814;X;;ZZ;
5300009483;0055;64211;X;;;
5300009486;5986;82227;X;;US;
5300009487;4874;63381;X;;ZZ;
5300009488;1811;41393;X;;CE;
5300009489;1814;41393;X;;CE;
5300009500;1817;41393;X;;CE;
5300009501;1827;64176;X;;CE;
5300009502;1833;64176;X;;CE;
5300009546;0069;83491;X;;CE;
5300009547;0067;83491;X;;CE;
5300009559;0024;64176;X;;CE;
5300009560;0053;64176;X;;CE;
5300009562;1867;64187;X;;CE;
5300009567;1912;64187;X;;CE;
5300009653;3088;82242;X;;GB;
5300009669;3113;82233;X;;FR;
5300009713;3172;82040;X;;US;
5300009725;3199;82041;X;;NL;
5300009735;3236;82421;X;;IT;
5300009743;3252;82421;X;;IT;
5300009750;3262;82232;X;;US;
5300009780;3310;63287;X;;CE;
5300009849;4503;64177;X;;US;
5300009887;4568;64195;X;;CE;
5300009902;4600;82513;X;;CE;
5300009926;4634;82032;X;;CE;
5300009939;4648;64192;X;;IT;
5300009948;4659;63392;X;;KR;
5300009956;4668;82011;X;;CE;
5300009987;4508;64895;X;;BE;
5300010035;1829;83491;X;;CE;
5300010091;1818;64176;X;;CE;
5300010092;1819;64176;X;;CE;
5300010356;4449;63286;X;;CE;
5300010459;0292;71337;X;;;
5300010506;9814;65101;X;;;
5300010547;9022;63240;X;;;
5300010591;1815;64183;X;;;
5300010626;4412;63286;X;;CE;
5300010631;0295;71537;X;;CE;
5300010689;4887;65209;X;;;
5300010710;3361;64182;X;;;
5300010720;3028;64196;X;;;
5300010724;3160;82242;X;;CE;
5300010729;4527;82031;X;;CE;
5300010732;4530;64895;X;;BE;
5300010768;4889;63116;X;;FR;
5300010885;0004;41393;X;;CE;
5300010886;0008;41393;X;;CE;
5300010887;0034;41393;X;;CE;
5300010888;0047;41393;X;;CE;
5300010889;1507;41393;X;;CE;
5300010894;5231;82083;X;;CH;
5300010900;1835;41393;X;;CE;
5300010901;1845;41393;X;;CE;
5300010902;0347;41393;X;;CE;
5300010903;1877;41393;X;;CE;
5300010904;1917;41393;X;;CE;
5300010905;1919;41393;X;;CE;
5300011031;0298;64179;X;;;
5300011040;1830;64187;X;;CE;
5300011091;3146;63283;X;;CH;
5300011092;5817;63283;X;;CH;
5300011102;4521;72308;X;;;
5300011127;3152;64178;X;;;
5300011212;3044;82422;X;;NO;
5300011248;6511;65529;X;;;
5300011252;1888;83491;X;;;
5300011253;1875;41156;X;;;
5300011313;6850;41425;X;;IT;
5300011348;6221;82484;X;;ZZ;
5300011364;6510;82055;X;;;
5300011415;0372;64176;X;;CE;
5300011416;0373;64176;X;;CE;
5300011516;3316;82392;X;;US;
5300011538;3325;82083;X;;;
5300011686;3602;65713;X;;FR;
5300011717;3603;65713;X;;FR;
5300011718;3254;77080;X;;NL;
5300011723;5185;82370;X;;JP;
5300011743;0416;93187;X;;ZZ;
5300011769;5186;82370;X;;JP;
5300011770;5187;82370;X;;JP;
5300011773;4899;63287;X;;CE;
5300011923;6661;82079;X;;;
5300011981;6087;63286;X;;CE;
5300011983;6088;63286;X;;FR;
5300011984;6089;63286;X;;CE;
5300012000;7603;82233;X;;CH;
5300012037;3602;65895;X;;FR;
5300012038;3603;65895;X;;FR;
5300012044;6945;65899;X;;;
5300012045;5955;65901;X;;GB;
5300012137;6090;72308;X;;;
5300012146;3106;82083;X;;;
5300012233;3605;82422;X;;FR;
5300012263;3151;82041;X;;NL;
5300012316;5732;82647;X;;US;
5300012317;5516;82647;X;;CE;
5300012318;3700;82647;X;;CE;
5300012319;5236;82647;X;;CE;
5300012345;5919;82226;X;;CE;
5300012360;5528;82647;X;;CE;
5300012483;3157;66067;X;;JP;
5300012512;4678;63286;X;;;
5300012542;9360;66107;X;;;
5300012543;9358;66107;X;;;
5300012549;3382;82032;X;;;
5300012552;4574;63725;X;;NL;
5300012577;9360;82107;X;;;
5300012578;9358;82107;X;;;
5300012797;7912;82392;X;;CE;
5300012838;0448;63538;X;;US;
5300012851;6528;41333;X;;ZZ;
5300012857;8356;63725;X;;NL;
5300012858;4531;82011;X;;CE;
5300012949;3268;82133;X;;GB;
5300013003;5615;82647;X;;CE;
5300013040;4464;82691;X;;NL;
5300013041;5819;82233;X;;TW;
5300013103;7112;63286;X;;CE;
5300013104;7113;63286;X;;FR;
5300013144;7114;82192;X;;CE;
5300013190;6034;76221;X;;US;
5300013219;4472;63286;X;;US;
5300013231;3196;82083;X;;;
5300013250;4473;63286;X;;CE;
5300013295;0366;41393;X;;CE;
5300013296;0367;41393;X;;CE;
5300013454;4479;64178;X;;;
5300013502;6454;82033;X;;CE;
5300013507;4478;66466;X;;US;
5300013614;6391;76221;X;;;
5300013660;4480;63286;X;;US;
5300013674;3216;64200;X;;BE;
5300013752;6063;76221;X;;;
5300013849;6097;64551;X;;CE;
5300013860;6098;64551;X;;CE;
5300013867;5194;82031;X;;;
5300013969;3166;63286;X;;;
5300014024;4482;82392;X;;;
5300014028;4483;82392;X;;JP;
5300014089;0513;82056;X;;;
5300014184;3254;82031;X;;CE;
5300014189;4818;82031;X;;IN;
5300014192;4824;82031;X;;CE;
5300014193;4825;82031;X;;CN;
5300014194;4827;82031;X;;CH;
5300014195;4828;82031;X;;US;
5300014197;4872;82031;X;;IT;
5300014209;6616;82031;X;;GB;
5300014213;6891;82031;X;;GB;
5300014218;7412;82031;X;;CN;
5300014219;8804;82031;X;;NL;
5300014222;9803;82031;X;;CH;
5300014237;3176;82031;X;;;
5300014522;4487;63286;X;;CE;
5300014524;6525;82370;X;;;
5300014693;5439;82233;X;;ES;
5300014832;9808;91625;X;;GB;
5300014833;6419;91625;X;;GB;
5300014834;6444;91625;X;;GB;
5300014838;9201;91625;X;;NO;
5300014902;4556;66923;X;;GB;
5300015062;4549;66995;X;;GB;
5300015111;5146;41508;X;;US;
5300015141;1907;76225;X;;US;
5300015144;6034;76225;X;;US;
5300015146;4573;63392;X;;KR;
5300015237;4583;82370;X;;;
5300015261;7119;82032;X;;US;
5300015305;3254;64900;X;;;
5300015396;9139;67135;X;;ES;
5300015414;3198;82664;X;;GB;
5300015520;4588;81005;X;;TR;
5300015720;3205;82392;X;;;
5300015725;3206;82031;X;;;
5300015768;6360;82484;X;;;
5300015800;3207;82031;X;;GB;
5300015801;3208;82031;X;;GB;
5300015806;4589;82055;X;;;
5300015880;4591;72780;X;;;
5300015921;6631;82226;X;;;
5300015976;3008;67268;X;;CE;
5300015978;0609;76225;X;;US;
5300016010;4493;82031;X;;US;
5300016014;4592;82031;X;;;
5300016030;0610;91031;X;;;
5300016075;3205;67264;X;;;
5300016076;4618;67264;X;;SE;
5300016099;4574;82031;X;;NL;
5300016101;6911;82304;X;;;
5300016138;6222;82031;X;;CE;
5300016490;3009;67268;X;;CE;
5300016496;0654;67442;X;;;
5300016770;9659;92667;X;;CN;
5300016955;4609;67638;X;;CH;
5300017021;3180;82231;X;;NL;
5300017023;4435;82231;X;;CH;
5300017036;8867;82231;X;;CH;
5300017038;8872;82231;X;;CH;
5300017040;8885;82231;X;;CH;
5300017066;6389;67679;X;;IN;
5300017141;5240;77220;X;;US;
5300017151;3098;82057;X;;AT;
5300017376;3221;71003;X;;US;
5300017392;3224;63287;X;;ZZ;
5300017486;4679;41448;X;;ZZ;
5300017547;6060;67505;X;;US;
5300017775;4679;82392;X;;GB;
5300017880;5566;82131;X;;;
5300017900;3008;82647;X;;;
5300017930;3232;82422;X;;FR;
5300017966;4699;82031;X;;CE;
5300017979;5568;82031;X;;US;
5300017998;3222;82055;X;;CE;
5300018100;3123;82131;X;;;
5300018153;3230;82040;X;;US;
5300018249;5570;68213;X;;CN;
5300018413;0124;72561;X;;;
5300018578;5574;82131;X;;FI;
5300018611;3621;41098;X;;CE;
5300018663;9642;82604;X;;US;
5300018688;3042;82031;X;;;
5300018745;4709;64900;X;;CE;
5300018815;3622;82602;X;;ZZ;
5300018817;4903;63287;X;;ZZ;
5300018975;6971;68423;X;;CE;
5300019028;6225;82484;X;;US;
5300019148;3623;82422;X;;FR;
5300019170;3238;63270;X;;FR;
5300019175;3621;68423;X;;CE;
5300019178;5925;68423;X;;BE;
5300019179;5926;68423;X;;CE;
5300019199;3624;68486;X;;CN;
5300019296;4400;63977;X;;FR;
5300019310;6070;63977;X;;CE;
5300019314;6087;63977;X;;CE;
5300019315;6088;63977;X;;FR;
5300019362;3069;64977;X;;CN;
5300019363;4711;63977;X;;;
5300019370;5251;82131;X;;FI;
5300019371;5252;82131;X;;FI;
5300019372;5253;82131;X;;FI;
5300019402;5580;82647;X;;CE;
5300019445;5761;63283;X;;CH;
5300019446;5761;77190;X;;;
5300019635;3248;68634;X;;CE;
5300019742;5255;82131;X;;FI;
5300019849;0072;82365;X;;;
5300019902;6240;82033;X;;ZZ;
5300020073;3626;67579;X;;SE;
5300020074;4719;67157;X;;ZZ;
5300020075;3771;68780;X;;CN;
5300020076;3772;68780;X;;CN;
5300020077;3773;68780;X;;CN;
5300020078;3774;68780;X;;CN;
5300020079;3775;68780;X;;CN;
5300020094;3711;68780;X;;CN;
5300020095;3712;68780;X;;CN;
5300020096;3713;68780;X;;CN;
5300020097;3714;68780;X;;CN;
5300020098;3715;68780;X;;CN;
5300020099;3716;68780;X;;CN;
5300020100;3717;68780;X;;CN;
5300020101;3718;68780;X;;CN;
5300020102;3719;68780;X;;CN;
5300020103;3720;68780;X;;CN;
5300020104;3721;68780;X;;CN;
5300020105;3722;68780;X;;CN;
5300020106;3723;68780;X;;CN;
5300020107;3724;68780;X;;CN;
5300020108;3725;68780;X;;CN;
5300020109;3726;68780;X;;CN;
5300020110;3727;68780;X;;CN;
5300020111;3728;68780;X;;CN;
5300020112;3729;68780;X;;CN;
5300020113;3730;68780;X;;CN;
5300020114;3731;68780;X;;CN;
5300020115;3732;68780;X;;CN;
5300020116;3733;68780;X;;CN;
5300020117;3734;68780;X;;CN;
5300020118;3735;68780;X;;CN;
5300020119;3736;68780;X;;CN;
5300020120;3737;68780;X;;CN;
5300020121;3738;68780;X;;CN;
5300020122;3739;68780;X;;CN;
5300020123;3740;68780;X;;CN;
5300020124;3741;68780;X;;CN;
5300020127;3742;68780;X;;CN;
5300020128;3743;68780;X;;CN;
5300020129;3744;68780;X;;CN;
5300020130;3745;68780;X;;CN;
5300020131;3746;68780;X;;CN;
5300020132;3747;68780;X;;CN;
5300020133;3748;68780;X;;CN;
5300020134;3749;68780;X;;CN;
5300020135;3750;68780;X;;CN;
5300020136;3751;68780;X;;CN;
5300020137;3752;68780;X;;CN;
5300020138;3753;68780;X;;CN;
5300020139;3754;68780;X;;CN;
5300020140;3755;68780;X;;CN;
5300020141;3756;68780;X;;CN;
5300020142;3757;68780;X;;CN;
5300020143;3758;68780;X;;CN;
5300020144;3759;68780;X;;CN;
5300020145;3760;68780;X;;CN;
5300020146;3761;68780;X;;CN;
5300020147;3762;68780;X;;CN;
5300020148;3763;68780;X;;CN;
5300020149;3764;68780;X;;CN;
5300020150;3765;68780;X;;CN;
5300020151;3766;68780;X;;CN;
5300020152;3767;68780;X;;CN;
5300020153;3768;68780;X;;CN;
5300020154;3769;68780;X;;CN;
5300020155;3770;68780;X;;CN;
5300020200;3776;68780;X;;CN;
5300020201;3777;68780;X;;CN;
5300020202;3778;68780;X;;CN;
5300020203;3779;68780;X;;CN;
5300020204;3780;68780;X;;CN;
5300020205;3781;68780;X;;CN;
5300020206;3782;68780;X;;CN;
5300020207;3783;68780;X;;CN;
5300020208;3784;68780;X;;CN;
5300020209;3785;68780;X;;CN;
5300020210;3786;68780;X;;CN;
5300020211;3787;68780;X;;CN;
5300020212;3788;68780;X;;CN;
5300020213;3789;68780;X;;CN;
5300020214;3790;68780;X;;CN;
5300020215;3791;68780;X;;CN;
5300020216;3792;68780;X;;CN;
5300020217;3793;68780;X;;CN;
5300020218;3794;68780;X;;CN;
5300020219;3795;68780;X;;CN;
5300020220;3796;68780;X;;CN;
5300020221;3797;68780;X;;CN;
5300020222;3798;68780;X;;CN;
5300020223;3799;68780;X;;CN;
5300020224;3800;68780;X;;CN;
5300020225;3801;68780;X;;CN;
5300020226;3802;68780;X;;CN;
5300020227;3803;68780;X;;CN;
5300020228;3804;68780;X;;CN;
5300020229;3805;68780;X;;CN;
5300020230;3806;68780;X;;CN;
5300020231;3807;68780;X;;CN;
5300020232;3808;68780;X;;CN;
5300020233;3809;68780;X;;CN;
5300020234;3810;68780;X;;CN;
5300020235;3811;68780;X;;CN;
5300020236;3812;68780;X;;CN;
5300020237;3813;68780;X;;CN;
5300020238;3814;68780;X;;CN;
5300020239;3815;68780;X;;CN;
5300020240;3816;68780;X;;CN;
5300020241;3817;68780;X;;CN;
5300020242;3818;68780;X;;CN;
5300020243;3819;68780;X;;CN;
5300020244;3820;68780;X;;CN;
5300020245;3821;68780;X;;CN;
5300020246;3822;68780;X;;CN;
5300020247;3823;68780;X;;CN;
5300020248;3824;68780;X;;CN;
