Lieferant;Name des Lieferanten;Straße;Lnd;PLZ;Ort;Gruppe;Suchbegriff;S;SF;LöVm;CPD-Konto;EkOr;Bezeichnung;ZBed;IncTm;Inco. 2;S_1;L;MindWert;Währ.;Verkäufer;Telefon;EkOr_2;Anzahl
21627;Centerline Design GmbH;Spitzenrade 3;DE;24107;Quarnbek;1;CENTERLINE;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
21635;PAUL VOORMANN GMBH;Siemensstraße 42;DE;42551;Velbert;1;PAUL VOORM;;;;;1000;Zentraleinkauf;198;;;;;0;EUR;;;;1
21656;Sternpartner Tesmer;Lüneburger Schanze 14;DE;21614;Buxtehude;1;STERNPARTN;;;;;1000;Zentraleinkauf;93;EXW;;;;0;EUR;;;;1
21668;DIGIPRINT SUPPLIES;Ronda General Mitre;ES;8017;BARCELONA;1;DIGIPRINT;;;;;1000;Zentraleinkauf;33;;;;;0;EUR;;;;1
21670;(E) Synthomer Deutschland GmbH;Werrastrasse 10;DE;45768;Marl;2;SYNTHOMER;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
21673;(E) Liaoning Aihai Talc Co., Ltd;1193 Changning Road Office Tower3 U;CN;200051;Shanghai;2;AIHAI;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
21676;Perfecta GmbH & Co. KG;Behringstr. 30;DE;42653;Solingen;1;PERFECTA;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
21677;(E) Nabaltec AG;Alustraße 50 - 52;DE;92421;Schwandorf;2;NABALTEC;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
21719;KUKDO Europe GmbH;Niederuseler Allee 8 - 10;NL;65760;Eschborn;1;KUKDO;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
21725;Forchheim und Willing GmbH;Südstraße 21;DE;9221;Neukirchen/Erz.;1;FORCHHEIM;;;;;1000;Zentraleinkauf;93;EXW;;;;0;EUR;;;;1
21738;(E) Cardolite;Wijmenstraat 21K / 2;BE;9030;Mariakerke (Gent);2;CARDOLITE;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
21746;Enviro Group GmbH;Kalteiche-Ring 65;DE;35708;Haiger;1;ENVIRO GRO;;;;;1000;Zentraleinkauf;516;;;;;0;EUR;;;;1
21822;GRÜNTHAL FEINBLECHTECHNIK GMBH;Am Knick 28;DE;22113;Oststeinbek;1;GRÜNTHAL F;;;;;1000;Zentraleinkauf;67;EXW;Oststeinbek;;;0;EUR;Thomas Graf;;;1
21824;Culligan Deutschland GmbH;Sperberweg 15;DE;41468;Neuss;1;CULLIGAN D;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
21852;Spedition Fahrner GmbH;Cresbacher Str. 6;DE;72280;Dornstetten;5;FAHRNER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
21853;Spedition Brucker;Auchtertstraße 9;DE;72770;Reutlingen;5;BRUCKER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
21859;Aeropor GmbH;Industriestraße 13;DE;96120;Bischberg;1;AEROPOR;;;;;1000;Zentraleinkauf;93;DAP;;;;0;EUR;;;;1
21878;(E) Smallmatek;Rua dos Canhas;PT;3810-075;Aveiro;2;(E) SMALLT;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
21882;(L) Rahn GmbH, Versenderland NL;;NL;;;1;RAHN (VERS;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
21887;Geniess-Bar!;Johann-Dahlem-Str. 64;DE;63814;Mainaschaff;1;GENIESS-BA;;;;;1000;Zentraleinkauf;33;;;;;0;EUR;;;;1
21947;Société Nouvelle des Couleurs Zinci;Rue Emile Pierronne;FR;59293;Neuville-sur-Escau;2;SNCZ;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
21968;Transoplast GmbH;Groendahlscher Weg 87;DE;46446;Emmerich;1;TRANSOPLAS;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
21990;LUM GmbH;Wagner-Régeny-Str. 16;DE;12489;Berlin;1;LUM;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
22016;(E) Zhejiang Huayuan Pigment Co., L;11th Floor, Baima Mansion, Miduqiao;CN;310005;Hangzhou;2;ZHEJIANG;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22056;Stäubli Tec-Systems GmbH;Theodor-Schmidt-Str. 25;DE;95448;Bayreuth;1;STÄUBLI;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22074;SprayVision s. r. o.;Technologická 372/2;CZ;708 00;Ostrava;1;SPRAYVISIO;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
22093;PSL Systemtechnik GmbH;Baumhofstrasse 116;DE;37520;Osterode am Harz;1;PSL;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22140;Sympatec GmbH;Am Pulverhaus 1;DE;38678;Clausthal-Zellerfeld;1;SYMPATEC G;;;;;1000;Zentraleinkauf;67;FH;;;;0;EUR;;;;1
22184;BINDER GmbH;Wasenäcker 17;DE;71576;Burgstetten;1;BINDER FÖR;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22206;Metzger Technik GmbH;Bertha-Benz-Str. 1;DE;71665;Vaihingen/ Enz;1;METZGER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22241;ABEL GmbH;Abel-Twiete 1 D;DE;21514;BÜCHEN;1;ABEL GMBH;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
22272;Pigments Services Inc. dba DCL USA;1506 Bushy Park Road;US;29445;Goose Creek;1;PIGMENTS;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
22313;Palini Vernici s.r.l.;Via S.Gerolamo, 14 Z.I.;IT;25055;PISOGNE (BS);1;PALINI VER;;;;;1000;Zentraleinkauf;39;FH;;;;0;EUR;;;;1
22323;FERGO Armaturen GmbH;Blindeisenweg 31;DE;41468;Neuss;1;FERGO ARMA;;;;;1000;Zentraleinkauf;39;EXW;Neuss;;;0;EUR;;;;1
22393;Mitsubishi Polyester Film GmbH;Kasteler Straße 45;DE;65203;Wiesbaden;1;MITSUBISHI;;;;;1000;Zentraleinkauf;39;CIP;Hamburg;;;0;EUR;;;;1
22456;Bazis Kereskedelmi es Szervezo kft;;HU;1221;Budapest, Magyarorszag;1;BAZIS;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
22498;Krapp Torservice GmbH;Bei der neuen Münze 15;DE;22145;Hamburg;1;KRAPP;;;;;1000;Zentraleinkauf;90;DDP;;;;0;EUR;;;;1
22519;(E) Solindis BV;Elzenweg 33A;NL;5144;MB Waalwijk;2;SOLINIDIS;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22557;Dursol-Fabrik Otto Durst GmbH & Co.;Martinstraße 22;DE;42655;Solingen;1;DURSOL;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
22596;(E) Sinochem;;CN;;;2;SINO;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22600;OelOnline.com;Wilhelm-Röntgen-Strasse 1;DE;52499;Baesweiler;1;OEL;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
22641;SASU SULACO;ROUTE DE BERGHEIM 1;FR;67600;SELESTAT;1;SASU;;;;;1000;Zentraleinkauf;225;DDP;;;;0;EUR;;;;1
22669;bebebebe;grtert;DE;21077;;2;BEBE;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22673;Bobo Popo;;DE;;;1;TGFHFGH;;;;;1000;Zentraleinkauf;225;DDP;;;;0;EUR;;;;1
22677;(E)QR-Polymers;Smederijstraat 2;NL;4814 DB;Breda;1;QR-POLYMER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22702;3Dmensionals;Ottostr. 12;DE;50859;Köln;1;3DMENSIONA;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22706;xxx Kuncai Europe B.V.;Linie 506;NL;7325DZ;Apeldoorn;2;(L)KUNCAI;X;99;;;1000;Zentraleinkauf;;;;X;;;;;;;1
22712;Kuncai Europe B.V.;Linie 506;NL;7325DZ;Apeldoorn;1;KUNCAI EUR;;;;;1000;Zentraleinkauf;39;FH;;;;0;EUR;;;;1
22735;FACC Operations GmbH;Fischerstrasse 9;AT;4910;Ried im Innkreis;1;FACC;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
22773;xxx Jiangxi United Chemical Co. LTD;16  Rongqi Avenue, Xinghuo Industri;CN;;Jiujiang City;2;(L)JIANGXI;X;99;;;1000;Zentraleinkauf;;;;X;;;;;;;1
22774;(E) Jiangxi United Chemical Co. LTD;16 Rongqi Avenue, Xinghuo Industria;CN;;Jiujiang City;2;JIANGXI UN;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22775;(E) Shanghai Shuaike Chemicals;555 Yincheng Road#Baoshan District;CN;;Shanghai;2;SHANGHAI S;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22783;(E) Foscote Group;23 Spetson 23,;CY;4000;Mesa Geitonia 4000, Cyprus;2;FOSCOTE GR;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22795;(E) NHU Performance Materials GmbH;Daimlerstraße 14-16;DE;21357;Bardowick;2;NHU;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22806;(E) Coating Products OHZ e.K.;Sachsenring 11;DE;27711;Osterholz-Scharmbeck;2;COATING PR;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22820;xxx Aug. Hedinger GmbH & Co. KG;Heiligenwiesen 26;DE;70327;Stuttgart;2;AUG. HEDI;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22821;(E) Sir Industriale S.p.A.;Via Bellini 35;IT;20846;Macherio;2;SIR INDUST;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22822;(E) ddchem S.r.l.;Via Crear 15;IT;37050;Mazzantica VR;2;DDCHEM S.R;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
22894;KH Chemicals BV;Scheepmakerij 260;NL;3331;MB Zwijndrecht;1;KH;;;;;1000;Zentraleinkauf;39;CPT;Hamburg;;;0;EUR;;;;1
22901;Dworschak GmbH;Riedstr. 31;DE;71691;Freiberg;1;DWORSCHAK;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22920;Softal Corona & Plasma GmbH;König-Georg-Stieg 1;DE;21107;Hamburg;1;SOFTAL;;;;;1000;Zentraleinkauf;205;DAP;;;;0;EUR;;;;1
22923;Zünd Deutschland GmbH;Langenweg 34;DE;88131;Lindau;1;ZÜND DEUTS;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22949;O.B.K. Klammern UG;Bramkampstieg 20a;DE;22949;Ammersbek;1;O.B.K. KLA;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22959;Abdeckfuchs24 GmbH;Pfarrmattenweg 3;DE;79341;Kenzingen;1;ABDECKFUCH;;;;;1000;Zentraleinkauf;;FH;;;;0;EUR;;;;1
22972;GGM Gastro International GmbH;Weinerpark 16;DE;48607;Ochtrup;1;GGM;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
22985;(E) Lily Group co.,Ltd;Yuesheng Int. Centre , Pinglan Road;CN;311200;Xiaoshan, Dis. Hangzhou City;2;LILY;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23030;CIMBAR Resources Inc.;49-O Jackson Lake Road;US;30705;Georgia;2;CIMBAR;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23041;SPETEC GmbH;Am Kletthamer Feld 15;DE;85425;Erding;1;SPETEC GMB;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
23046;TECTRION GmbH;;DE;51373;Leverkusen;2;TECTRION G;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23066;L-SHOP-TEAM GmbH;Otto-Hahn-Straße 27;DE;59423;Unna;1;L-SHOP-TEA;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23075;(E) AXEL Plastics;50 Cambridge Drive;US;6468;CT, Monroe;2;AXEL;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23099;Insight Technology Solutions GmbH;Am Prime-Parc 9;DE;65479;Raunheim;1;INSIGHT TE;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23118;Accretech (Europe) GmbH;Landsberger Str. 396;DE;81241;München;1;ACCRETECH;;;;;1000;Zentraleinkauf;;FH;;;;0;EUR;;;;1
23154;Fetzel Maschinenbau GmbH;Walgaustraße 66;AT;6712;Thüringen;1;FETZEL MAS;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
23160;Kaufland Marketplace GmbH;Stiftsbergstraße 1;DE;74172;Neckarsulm;1;KAUFLAND;;;;;1000;Zentraleinkauf;31;FH;;;;0;EUR;;;;1
23172;(E) ipox chemicals GmbH;Ludwig-Bölkow-Str. 1;DE;88471;Laupheim;2;IPOX;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23177;HORNBACH Baumarkt AG;Holsteiner Chaussee 49;DE;22523;Hamburg;1;HORNBACH;;;;;1000;Zentraleinkauf;;FH;;;;0;EUR;;;;1
23182;KraussMaffei Technologies GmbH;Krauss-Maffei-Str. 1;DE;85599;Parsdorf;1;KRAUSS;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
23195;(E) TOYO INK EUROPE SPECIALTY S.A.;674 Boulevard Dambourney, CS 90051;FR;76350;Oissel;2;ARTIENCE;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23205;Eisen- Wolff GmbH;Försterkamp 13a;DE;21149;Hamburg;1;EISEN-WOLF;;;;;1000;Zentraleinkauf;31;FH;;;;0;EUR;;;;1
23240;Quality Analysis GmbH;Großer Forst 1;DE;72622;Nürtingen;1;QUALITY;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23243;IHP GmbH;Leipziger Straße 49;DE;63526;Erlensee;1;HOWOSHOP;;;;;1000;Zentraleinkauf;31;FH;;;;0;EUR;;;;1
23246;(E) TAG Chemicals GmbH;An der Steinlach 15;DE;65474;Bischofsheim;2;TAG;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23264;(E) Shin-Etsu Silicones Europe B.V.;Kasteler Str. 45;DE;65203;Wiesbaden;2;SHIN-ETSU;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23280;Graffitibox Shop;Prenzlauer Allee 104;DE;10409;Berlin;1;GRAFFITIBO;;;;;1000;Zentraleinkauf;;FH;;;;0;EUR;;;;1
23319;Hangzhou Deefine Filtration;32 Xianxing Rd;CN;311122;Hangzhau;1;DEEFINE;;;;;1000;Zentraleinkauf;33;;;;;0;USD;Frau Summer;;;1
23333;ASIS GmbH;Kiem-Pauli-Straße 3;DE;84036;Landshut;1;ASIS;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23366;WMH Westdeutscher Metall-Handel;Manderscheidtstraße 76-78;DE;45141;Essen;1;WMH;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
23373;Kärcher Futuretech GmbH;Alfred-Schefenacker-Str. 1;DE;71409;Schwaikheim;1;KÄRCHER;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
23393;ESE GmbH Gefahrgutsysteme;Nicolaus-Otto-Straße 6;DE;57462;Olpen;1;ESE GMBH;;;;;1000;Zentraleinkauf;31;FH;;;;0;EUR;;;;1
23395;GEO Reinigungstechnik;Im Garbrock 7;DE;48683;Ahaus-Ottenstein;1;GEO;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23473;(E) Hexion Research Belgium;Avenue Jean Monnet 1;BE;1348;Louvain La-Neuve;2;HEXION;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23477;MGB Uniplot CAD CAM;Gerichtswiesen 27;DE;4668;Grimma;1;MGB FÜR ZÜ;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23478;Sonoco Consumer Products Europe Gmb;1. Industriestrasse 26;DE;68766;Hockenheim;1;SONOCO;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23479;Paul & Co GmbH & Co KG;Sudetenstraße 10;DE;97772;Wildflecken;1;PAUL & CO;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23480;Distriplast Flandre SA;Z.I. de Petite Synthe BP. 20106;FR;59944;Dunkerque Cedex 2;1;DISTRIPLAS;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23514;TicTac Learn GmbH;Unter den Linden 40;DE;10117;Berlin;1;TICTAC;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
23524;Foliencenter24 e-Commerce GmbH;Neugrabenweg 2-4;DE;66123;Saarbrücken;1;FOLIENCENT;;;;;1000;Zentraleinkauf;88;;;;;0;EUR;;;;1
23528;MGB Uniplot GmbH;Gerichtswiesen 27;DE;4668;Grimma;1;UNIPLOT;;;;;1000;Zentraleinkauf;90;;;;;0;EUR;;;;1
23530;ESD-Protect GmbH;Industriestraße 27;DE;56276;Großmaischeid;1;ESD;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23541;Fraunhofer IGD;Joachim-Jungius-Straße 11;DE;18059;Rostock;1;FRAUNHOFER;;;;;1000;Zentraleinkauf;220;;;;;0;EUR;;;;1
23545;HAILO-Werk Rudolf Loh GmbH & Co. KG;Daimlerstr. 8;DE;35708;Haiger;1;HAILO;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23551;BAUSTOFFSHOP NA-LOG GmbH;Hansestraße 24;DE;27419;Sittensen;1;BAUSTOFFSH;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23552;Herchenbach Industrial;Löhestraße 6;DE;53773;Hennef;1;HERCHENBAC;;;X;;1000;Zentraleinkauf;;;;;X;0;EUR;;;;1
23553;Gerlinger Industries GmbH;Schwarzhammermühle;DE;8491;Netzschkau;1;GERLINGER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23554;Resorti GmbH & Co. KG;Dieselstraße 10-12;DE;48653;Coesfeld;1;RESORTI;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23555;ATTO-TEC GmbH;Martinshardt 7;DE;57074;Siegen;2;ATTO;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23562;Sonoco Plastics Germany GmbH;Lindenstrasse 20;DE;53842;Troisdorf;1;SONOCO PLA;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
23565;COIM USA, Inc.;286 MAntua Grove Road;US;08066-1738;West Deptford;2;COIM;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
23591;Emerson;Katzbergstr. 1;DE;40764;Langenfeld;1;EMERSON;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23619;Venator Uerdingen GmbH;Rheinuferstr. 7-9;DE;47829;Krefeld;1;VENATOR;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
23623;Baier & Schneider GmbH & Co. KG;Wollhausstr. 60-62;DE;74072;Heilbronn;1;BAIER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23631;TFI Industriemontagen;Georgswerder Bogen 7;DE;21109;Hamburg;1;TFI;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
23640;MCLS Europe B.V.;Stroombaan 12;NL;1181 VX;Amstelveen;1;MCLS;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
23660;ITG Collin & Stelling KG;Hammer Deich 70;DE;20537;Hamburg;1;ITG;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23692;NITTEL Halle GmbH;Hallesche Straße 6;DE;6122;Halle;1;NITTEL HAL;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
23705;TotalEnergies One tech Belgium;Zone Industrielle C;BE;7181;Feluy;1;TOTALENERG;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23755;Dastex Group GmbH;Draisstr. 23;DE;76461;Muggensturm;1;DASTEX GRO;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23756;Hans Schmidt & Co GmbH;Schichtstrasse 16;DE;84478;Waldkraiburg;1;HANS SCHMI;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23759;Arthoc Design GmbH;Urbanusstraße 1;DE;45894;Gelsenkirchen;1;ARTHOC;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23760;Langebartels+Jürgens Hamburg GmbH;Wördemanns Weg 58;DE;22527;Hamburg;1;LANGEBARTE;;;;;1000;Zentraleinkauf;31;FH;;;;0;EUR;;;;1
23781;Butlers-Best GmbH;Karl-Schönherr-Straße 18;AT;5020;Salzburg;1;BUTLERS-BE;;;;;1000;Zentraleinkauf;205;FH;;;;0;EUR;;;;1
23784;ITG Collin & Stelling KG *nicht;Hammer Deich 70;DE;20537;Hamburg;1;*NICHT;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23791;HEXIS GmbH;Landstrasse 31;DE;42781;Haan;1;HEXIS;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
23792;P. Glatzeder GmbH;Ohmstraße 4-6b;DE;32758;Detmold;1;GLATZENDER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
23853;DIRKRA Sondermaschinenbau;Werther Straße 20;DE;52224;Stolberg;1;DIRKRA;;;;;1000;Zentraleinkauf;67;DAP;;;;0;EUR;;;;1
23870;Elmeg srl;S.S. 231 Asti-Alba 7;IT;14057;Isola d’Asti;1;ELMEG SRL;;;;;1000;Zentraleinkauf;518;DDP;;;;0;EUR;;;;1
23884;SUMMERER technologies GmbH & Co.KG;Am Eschengrund 1;DE;83135;Schechen;1;SUMMERER;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
23932;Sudarshan Germany Horizons GmbH;Brüningstrasse 50;DE;65929;Frankfurt;1;SUDARSHAN;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
23935;Sudarshan Langelsheim PLT GmbH;Heubachstr. 7;DE;38685;Langelsheim;1;SUDARSHAN;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
23968;Minitüb GmbH;Hauptstraße 41;DE;84184;Tiefenbach;1;MINITÜB GM;;;;;1000;Zentraleinkauf;33;;;;;0;EUR;;;;1
23969;plasma technology GmbH;Marie-Curie-Str. 8;DE;71083;Herrenberg;1;PLASMA;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
23972;HANSA-FLEX AG,;Zum Panrepel 44;DE;28307;Bremen;1;HANSA FLEX;;;;;1000;Zentraleinkauf;31;;;;;0;EUR;;;;1
23986;CB Creative Büroeinrichtung GmbH;Wilhelm-Schickard-Straße 7;DE;72124;Pliezhausen;1;CB;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
24004;Hirschler Oberflächentechnik GmbH;Uhlengrund 19c;DE;21244;Buchholz;1;HIRSCHLER;;;;;1000;Zentraleinkauf;198;;;;;0;EUR;;;;1
24018;GB-Chemie GmbH;Zeilharder Str. 25;DE;64409;Messel;1;GB-CHEMIE;;;;;1000;Zentraleinkauf;39;FH;Hamburg;;;0;EUR;;;;1
24024;SVOBODA ENTWICKLUNGS GmbH & Co KG;Bretschneidergasse 1;AT;3100;St. Pölten;1;SVOBODA;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
24030;BBF24 Ha.- & Verw. GmbH;Karl-Ernst-Str. 6;DE;44269;Dortmund;1;BBF;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
24032;(E) Nouryon Chemicals GmbH;Am Coloneum 2;DE;50829;Köln;2;NOURYON;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24094;(E) PolyU GmbH;Otto-Roelen-Strasse 3;DE;46147;Oberhausen;2;POLYU;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24111;(E) PCBL Limited;RPSG House, 2/4 Judges Court Road;IN;700 027;Kokata;2;(E) PCBL;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24115;(E) Mitsui & Co., Ltd.;2-1, Otemachi 1-chome, Chiyoda-ku;JP;100-8631;TOKYO;2;(E) MITSUI;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24204;Cargill Bioindustrial Germany GmbH;Klaus-Bungert-Strasse 5B;DE;40468;Duesseldorf;2;CARGILL;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24205;ACMOS CHEMIE KG;Industriestr. 49;DE;28199;Bremen;1;ACMOS;;;;;1000;Zentraleinkauf;31;DAP;;;;0;EUR;;;;1
24206;(E) NAVPAD PIGMENTS PRIVATE LIMITED;Survey No. 2135, Village Rajpur;IN;382715;Gujarat;2;NAVPAD;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24207;(E) HIFICHEM S.A.;22, Rue Raymond Poincaré;LU;2342;Luxembourg;2;(E);;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24225;AST Automation GmbH;Heidestraße 2A;DE;42349;Wuppertal;1;AST;;;;;1000;Zentraleinkauf;67;DAP;;;;0;EUR;;;;1
24241;(E) Negami Chemical;Ro22, Dorin-machi;JP;929-0125;Nomi-city;2;(E) NEGAMI;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24285;(E) Atul Europe Ltd;10 Oak Green;GB;SK8 6QL;Cheadle;2;ATUL;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24304;Jonny Fresh GmbH;Invalidenstraße 115;DE;10115;Berlin;1;JONNY FRES;;;;;1000;Zentraleinkauf;93;;;;;0;EUR;;;;1
24305;Color Team OHZ GmbH;Marie-Curie-Str. 14;DE;27711;Osterholz-Scharnbeck;1;COLOR TEAM;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
24335;Vebotech GmbH;Nobelstr. 3-5;DE;41189;Mönchengladbach;1;VEBOTECH G;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
24358;Covestro Films GmbH;Bayershofer Weg 21;DE;29699;Walsrode;1;COVESTRO;;;;;1000;Zentraleinkauf;67;CIP;Hamburg;;;0;EUR;;;;1
24366;(E) DIC Ideal Private Limited;A-1 & A-2 Near SBI Bank, MIDC Kulga;IN;421503;Badlapur, Distt- Thane;2;DIC IND;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24374;SUSONITY Commercial GmbH;Mainzer Straße 41;DE;64579;Gernsheim;1;SUSONITY;;;;;1000;Zentraleinkauf;39;DAP;Hamburg;;;0;EUR;;;;1
24385;SAME Chemicals;Achterom 78;NL;2991CV;Barendrecht;1;SAME;;;;;1000;Zentraleinkauf;39;CPT;Hamburg;;;0;EUR;;;;1
24390;(E) Prasol Chemicals Limited;Thane Belapur Road;IN;400710;Navi Mumbai, Maharashtra, India;2;PRASOL;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24399;20 Microns Nano Minerals Ltd;347 GIDC Industrial Estate;IN;391760;Waghodia Dist Vadodara, Gujarat;2;20 MICRONS;;;;;1000;Zentraleinkauf;;;;;;;;;;;1
24416;COROB GmbH;Rheinstrasse 7;DE;41836;Hückelhoven;1;COROB GMBH;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
24427;AB-Tec. GmbH;Wöhlerstraße 9;DE;22113;Hamburg;1;AB-TEC. GM;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
24461;ProfiLab24 GmbH;Landsberger Straße 245;DE;12623;Berlin;1;PROFILAB24;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
24531;(E) Laser Components Germany GmbH;Werner-von-Siemens Str. 15;DE;82140;Olching;2;(E);;;;;1000;Zentraleinkauf;;;;;;;;;;;1
